CustomerID,Recency,Frequency,MonetaryValue,Tenure,Cluster,Segment_Name,Churn_Risk
16014.0,38,145,662.38,291,2,Promising,Medium
16015.0,4,182,705.39,49,0,Champions,Low
16016.0,3,166,1126.49,226,2,Promising,Low
16017.0,47,32,211.88,47,0,Champions,Medium
16018.0,39,28,408.90000000000003,180,1,At Risk,Medium
16019.0,47,160,3786.2400000000002,365,2,Promising,Medium
16020.0,17,46,851.01,65,0,Champions,Low
16022.0,260,76,628.28,260,1,At Risk,Critical
16023.0,46,101,719.81,266,2,Promising,Medium
16024.0,12,64,251.24,12,0,Champions,Low
16025.0,30,28,439.65999999999997,30,0,Champions,Low
16026.0,43,32,236.09,43,0,Champions,Medium
16027.0,92,16,934.62,303,1,At Risk,Critical
16029.0,39,230,76753.31999999999,359,2,Promising,Medium
16030.0,310,29,331.24,310,1,At Risk,Critical
16031.0,92,100,548.94,247,1,At Risk,Critical
16033.0,6,1111,8660.76,360,2,Promising,Low
16034.0,196,22,437.7,333,1,At Risk,Critical
16036.0,87,55,758.92,263,1,At Risk,High
16037.0,270,39,855.02,359,1,At Risk,Critical
16038.0,8,26,471.78000000000003,202,2,Promising,Low
16040.0,65,65,1313.55,269,2,Promising,High
16041.0,31,6,3166.4,141,1,At Risk,Medium
16042.0,22,71,1197.27,332,2,Promising,Low
16043.0,38,39,773.99,318,1,At Risk,Medium
16045.0,120,83,1340.7,290,2,Promising,Critical
16049.0,40,312,1111.79,75,2,Promising,Medium
16050.0,174,10,137.9,174,1,At Risk,Critical
16052.0,54,34,362.06,54,0,Champions,Medium
16053.0,33,84,1511.95,122,2,Promising,Medium
16054.0,145,70,783.9,145,1,At Risk,Critical
16055.0,221,8,134.8,221,1,At Risk,Critical
16056.0,45,68,664.85,45,0,Champions,Medium
16057.0,16,121,2263.12,285,2,Promising,Low
16059.0,66,162,1341.6100000000001,327,2,Promising,High
16062.0,10,64,1153.62,365,2,Promising,Low
16063.0,260,23,335.32,260,1,At Risk,Critical
16065.0,365,74,372.09,365,1,At Risk,Critical
16066.0,17,102,1521.87,124,2,Promising,Low
16070.0,22,33,852.15,32,0,Champions,Low
16071.0,45,21,326.24,45,0,Champions,Medium
16072.0,288,23,584.3199999999999,288,1,At Risk,Critical
16073.0,297,1,122.39999999999999,297,1,At Risk,Critical
16076.0,3,129,2234.73,209,2,Promising,Low
16078.0,284,1,79.2,284,1,At Risk,Critical
16079.0,17,21,1352.0,40,0,Champions,Low
16080.0,82,10,217.16,274,1,At Risk,High
16081.0,56,205,2649.3,259,2,Promising,Medium
16083.0,101,31,1317.62,361,1,At Risk,Critical
16084.0,299,38,436.18,299,1,At Risk,Critical
16085.0,23,167,981.51,321,2,Promising,Low
16086.0,59,31,944.13,289,1,At Risk,Medium
16091.0,155,18,315.06,199,1,At Risk,Critical
16092.0,115,51,817.86,254,1,At Risk,Critical
16093.0,107,1,17.0,107,1,At Risk,Critical
16094.0,12,63,1078.23,219,2,Promising,Low
16096.0,264,12,320.62,264,1,At Risk,Critical
16097.0,240,10,185.04999999999998,240,1,At Risk,Critical
16098.0,88,55,1575.03,299,2,Promising,High
16099.0,50,39,731.9,226,1,At Risk,Medium
16101.0,71,76,1290.7,71,0,Champions,High
16102.0,42,57,1842.14,129,2,Promising,Medium
16103.0,7,48,1429.64,234,2,Promising,Low
16104.0,62,29,302.36,62,0,Champions,High
16105.0,249,13,336.96,249,1,At Risk,Critical
16106.0,66,6,108.38,66,0,Champions,High
16107.0,18,31,3204.1600000000003,183,2,Promising,Low
16108.0,85,48,842.5,85,1,At Risk,High
16109.0,219,18,611.88,309,1,At Risk,Critical
16110.0,45,354,1337.48,311,2,Promising,Medium
16112.0,143,16,195.73999999999998,339,1,At Risk,Critical
16113.0,183,30,161.38,183,1,At Risk,Critical
16114.0,171,8,135.75000000000003,171,1,At Risk,Critical
16115.0,10,284,1667.97,293,2,Promising,Low
16116.0,212,34,612.78,212,1,At Risk,Critical
16117.0,190,30,232.21,190,1,At Risk,Critical
16119.0,8,16,423.36,73,0,Champions,Low
16120.0,59,30,1309.14,59,0,Champions,Medium
16121.0,57,212,867.11,216,2,Promising,Medium
16122.0,73,28,578.7,333,1,At Risk,High
16123.0,52,16,307.78,52,0,Champions,Medium
16124.0,317,11,249.0,317,1,At Risk,Critical
16126.0,29,117,6287.77,297,2,Promising,Low
16127.0,39,40,656.25,39,0,Champions,Medium
16128.0,18,89,1880.22,283,2,Promising,Low
16131.0,52,78,3506.54,240,2,Promising,Medium
16133.0,4,338,14589.04,318,2,Promising,Low
16134.0,22,35,618.09,359,2,Promising,Low
16135.0,263,21,517.55,263,1,At Risk,Critical
16136.0,60,37,709.38,278,1,At Risk,Medium
16139.0,19,31,635.41,207,2,Promising,Low
16140.0,66,28,601.04,66,0,Champions,High
16141.0,88,30,620.4,88,1,At Risk,High
16142.0,250,37,535.34,250,1,At Risk,Critical
16143.0,3,101,2069.19,354,2,Promising,Low
16144.0,247,1,175.2,247,1,At Risk,Critical
16145.0,9,224,3799.4900000000002,360,2,Promising,Low
16146.0,157,29,734.13,232,1,At Risk,Critical
16147.0,134,22,375.0,134,1,At Risk,Critical
16148.0,296,1,76.32000000000001,296,1,At Risk,Critical
16149.0,5,18,280.52,142,0,Champions,Low
16150.0,43,95,1659.6,270,2,Promising,Medium
16152.0,269,29,1829.04,269,1,At Risk,Critical
16153.0,50,89,1824.23,355,2,Promising,Medium
16156.0,9,130,3122.04,311,2,Promising,Low
16157.0,16,18,656.69,73,0,Champions,Low
16159.0,282,14,348.2,282,1,At Risk,Critical
16160.0,65,20,1025.44,86,0,Champions,High
16161.0,2,459,5411.36,360,2,Promising,Low
16162.0,252,2,37.4,252,1,At Risk,Critical
16163.0,232,6,856.6,365,1,At Risk,Critical
16164.0,17,34,822.48,43,0,Champions,Low
16168.0,11,95,3511.8,319,2,Promising,Low
16169.0,8,85,1822.97,76,2,Promising,Low
16170.0,51,125,1885.05,248,2,Promising,Medium
16171.0,59,3,73.2,59,0,Champions,Medium
16172.0,95,69,1140.21,242,1,At Risk,Critical
16173.0,16,84,1418.32,98,2,Promising,Low
16174.0,126,23,1009.5500000000001,152,1,At Risk,Critical
16175.0,94,58,1037.59,240,1,At Risk,Critical
16177.0,50,15,331.95,50,0,Champions,Medium
16178.0,138,8,197.9,138,1,At Risk,Critical
16179.0,61,11,215.83,61,0,Champions,High
16180.0,100,162,10254.18,253,2,Promising,Critical
16181.0,73,11,305.54,73,0,Champions,High
16182.0,72,28,6617.65,295,2,Promising,High
16183.0,67,15,338.71000000000004,67,0,Champions,High
16184.0,64,45,1158.79,211,1,At Risk,High
16185.0,17,31,529.41,233,2,Promising,Low
16186.0,23,198,3699.26,242,2,Promising,Low
16187.0,32,295,6911.4400000000005,284,2,Promising,Medium
16188.0,45,67,981.86,243,2,Promising,Medium
16189.0,16,11,215.48,85,0,Champions,Low
16190.0,40,6,215.08,40,0,Champions,Medium
16191.0,3,134,5180.52,361,2,Promising,Low
16193.0,237,19,314.45,237,1,At Risk,Critical
16198.0,75,15,400.68100000000004,75,0,Champions,High
16200.0,4,179,1080.6200000000001,164,2,Promising,Low
16201.0,3,111,1863.47,110,2,Promising,Low
16202.0,361,18,365.27,361,1,At Risk,Critical
16203.0,59,24,422.2,227,1,At Risk,Medium
16204.0,23,57,405.71,23,0,Champions,Low
16205.0,31,98,761.38,180,2,Promising,Medium
16206.0,55,63,537.0600000000001,328,1,At Risk,Medium
16207.0,25,19,394.38,25,0,Champions,Low
16208.0,45,66,664.26,289,2,Promising,Medium
16209.0,89,46,2262.62,247,2,Promising,High
16210.0,2,98,16347.76,362,2,Promising,Low
16211.0,89,23,547.02,89,1,At Risk,High
16212.0,19,41,690.34,283,2,Promising,Low
16213.0,79,6,159.0,79,0,Champions,High
16214.0,171,44,1062.75,269,1,At Risk,Critical
16215.0,81,14,242.35,81,0,Champions,High
16216.0,267,37,914.9300000000001,267,1,At Risk,Critical
16217.0,235,15,304.25,282,1,At Risk,Critical
16218.0,30,56,2613.38,255,2,Promising,Low
16221.0,37,85,698.12,276,2,Promising,Medium
16222.0,318,137,846.72,318,1,At Risk,Critical
16224.0,57,96,1295.3,250,2,Promising,Medium
16225.0,45,134,1096.32,278,2,Promising,Medium
16226.0,203,8,255.12,235,1,At Risk,Critical
16227.0,225,6,314.22,225,1,At Risk,Critical
16229.0,87,47,1010.6,213,1,At Risk,High
16230.0,190,35,542.03,220,1,At Risk,Critical
16232.0,44,37,990.88,215,1,At Risk,Medium
16233.0,71,20,389.28000000000003,330,1,At Risk,High
16235.0,41,46,867.31,332,2,Promising,Medium
16236.0,78,20,432.2,78,0,Champions,High
16239.0,57,19,414.2,190,1,At Risk,Medium
16240.0,24,135,3718.8,77,2,Promising,Low
16241.0,10,648,2330.22,339,2,Promising,Low
16242.0,8,294,3603.21,277,2,Promising,Low
16243.0,34,51,409.1,55,0,Champions,Medium
16244.0,212,28,466.12,212,1,At Risk,Critical
16245.0,24,90,1413.66,257,2,Promising,Low
16247.0,170,16,114.56,170,1,At Risk,Critical
16248.0,62,7,152.94,62,0,Champions,High
16249.0,53,69,1800.07,239,2,Promising,Medium
16250.0,261,10,163.3,261,1,At Risk,Critical
16253.0,67,123,3683.86,255,2,Promising,High
16255.0,17,270,2619.91,365,2,Promising,Low
16256.0,267,13,752.4300000000001,267,1,At Risk,Critical
16257.0,177,2,46.95,177,1,At Risk,Critical
16258.0,45,135,5203.51,219,2,Promising,Medium
16260.0,51,18,1035.45,51,0,Champions,Medium
16261.0,17,124,746.83,246,2,Promising,Low
16265.0,9,258,5447.0,365,2,Promising,Low
16266.0,74,61,861.89,206,1,At Risk,High
16268.0,71,45,667.65,71,0,Champions,High
16270.0,353,54,1141.24,353,1,At Risk,Critical
16271.0,3,133,1429.24,358,2,Promising,Low
16272.0,117,25,411.7,117,1,At Risk,Critical
16275.0,197,33,559.87,197,1,At Risk,Critical
16276.0,177,6,810.6000000000001,177,1,At Risk,Critical
16278.0,100,23,566.38,100,1,At Risk,Critical
16279.0,21,107,1509.58,177,2,Promising,Low
16281.0,72,17,2062.06,72,0,Champions,High
16282.0,340,11,168.3,340,1,At Risk,Critical
16283.0,6,166,1570.81,208,2,Promising,Low
16284.0,31,109,823.97,50,0,Champions,Medium
16287.0,170,8,142.5,170,1,At Risk,Critical
16292.0,122,17,302.25,122,1,At Risk,Critical
16293.0,22,102,1870.24,270,2,Promising,Low
16295.0,10,79,1328.55,65,2,Promising,Low
16297.0,269,20,301.9,269,1,At Risk,Critical
16298.0,23,27,598.2,187,1,At Risk,Low
16302.0,127,11,233.22,127,1,At Risk,Critical
16303.0,26,162,5360.63,333,2,Promising,Low
16305.0,139,22,361.21999999999997,139,1,At Risk,Critical
16306.0,214,39,564.17,337,1,At Risk,Critical
16308.0,38,4,2560.0,261,1,At Risk,Medium
16309.0,106,42,706.57,241,1,At Risk,Critical
16311.0,18,37,616.26,49,0,Champions,Low
16313.0,3,16,274.15000000000003,50,0,Champions,Low
16315.0,331,14,226.37,331,1,At Risk,Critical
16316.0,64,151,2938.91,358,2,Promising,High
16317.0,120,69,1341.65,297,1,At Risk,Critical
16318.0,35,19,328.15,35,0,Champions,Medium
16319.0,218,3,404.40000000000003,218,1,At Risk,Critical
16320.0,172,56,1038.46,213,1,At Risk,Critical
16321.0,72,12,373.65000000000003,324,1,At Risk,High
16322.0,1,37,326.75,36,0,Champions,Low
16323.0,196,1,207.50000000000003,196,1,At Risk,Critical
16324.0,128,118,428.68,177,1,At Risk,Critical
16325.0,47,18,594.24,246,1,At Risk,Medium
16326.0,6,319,3110.96,335,2,Promising,Low
16327.0,14,253,3308.62,316,2,Promising,Low
16330.0,18,39,251.91,112,0,Champions,Low
16332.0,28,153,1593.2,305,2,Promising,Low
16333.0,8,45,26626.8,310,2,Promising,Low
16337.0,37,10,151.05,37,0,Champions,Medium
16338.0,157,11,214.79999999999998,157,1,At Risk,Critical
16339.0,284,20,109.95,284,1,At Risk,Critical
16340.0,107,153,549.07,107,1,At Risk,Critical
16341.0,25,77,1971.87,201,2,Promising,Low
16342.0,75,15,322.41,180,1,At Risk,High
16343.0,16,47,370.47999999999996,16,0,Champions,Low
16344.0,158,2,101.10000000000001,158,1,At Risk,Critical
16345.0,44,38,575.41,44,0,Champions,Medium
16347.0,11,92,887.65,36,0,Champions,Low
16348.0,32,235,1469.45,240,2,Promising,Medium
16349.0,291,9,53.5,291,1,At Risk,Critical
16350.0,21,57,1116.47,334,2,Promising,Low
16351.0,333,8,153.9,333,1,At Risk,Critical
16352.0,18,28,494.44,38,0,Champions,Low
16353.0,4,93,6471.71,360,2,Promising,Low
16354.0,63,39,395.8,73,0,Champions,High
16356.0,198,31,211.77,278,1,At Risk,Critical
16357.0,33,34,658.88,214,1,At Risk,Medium
16358.0,1,109,2027.5,184,2,Promising,Low
16359.0,7,66,1750.92,332,2,Promising,Low
16360.0,5,662,3512.53,88,2,Promising,Low
16361.0,10,106,896.66,71,2,Promising,Low
16362.0,32,81,734.77,91,0,Champions,Medium
16363.0,53,5,109.36000000000001,53,0,Champions,Medium
16364.0,12,53,707.04,137,2,Promising,Low
16365.0,18,45,1400.56,359,2,Promising,Low
16366.0,19,18,327.3,19,0,Champions,Low
16367.0,37,130,804.49,363,2,Promising,Medium
16368.0,2,76,497.43,28,0,Champions,Low
16369.0,18,118,1553.66,197,2,Promising,Low
16370.0,82,228,1320.56,225,2,Promising,High
16372.0,33,97,367.93,34,0,Champions,Medium
16374.0,66,111,473.03000000000003,262,1,At Risk,High
16376.0,9,125,987.01,17,0,Champions,Low
16377.0,267,5,676.2,267,1,At Risk,Critical
16378.0,247,23,362.95,311,1,At Risk,Critical
16379.0,4,108,2157.4,79,2,Promising,Low
16380.0,61,32,1780.59,61,0,Champions,High
16383.0,75,102,668.36,268,2,Promising,High
16384.0,90,33,584.5,264,1,At Risk,High
16385.0,60,38,407.66,158,1,At Risk,Medium
16386.0,29,88,317.2,254,2,Promising,Low
16387.0,323,4,94.36,323,1,At Risk,Critical
16389.0,53,34,1382.07,283,2,Promising,Medium
16392.0,270,45,221.19,270,1,At Risk,Critical
16393.0,2,320,2861.41,363,2,Promising,Low
16394.0,57,83,1555.34,290,2,Promising,Medium
16395.0,61,210,1486.9,331,2,Promising,High
16398.0,154,82,1705.8,254,2,Promising,Critical
16399.0,19,73,408.57,235,2,Promising,Low
16400.0,95,29,303.93,95,1,At Risk,Critical
16401.0,1,186,4098.32,328,2,Promising,Low
16402.0,265,3,87.8,265,1,At Risk,Critical
16403.0,312,10,177.5,312,1,At Risk,Critical
16404.0,70,23,443.05,70,0,Champions,High
16405.0,302,5,167.25,310,1,At Risk,Critical
16406.0,19,62,163.07,19,0,Champions,Low
16407.0,13,172,2126.93,312,2,Promising,Low
16409.0,36,232,2028.88,317,2,Promising,Medium
16411.0,19,24,83.15,19,0,Champions,Low
16412.0,54,35,151.83,54,0,Champions,Medium
16413.0,57,31,262.2,57,0,Champions,Medium
16414.0,22,7,126.25,280,1,At Risk,Low
16415.0,44,54,210.35,44,0,Champions,Medium
16416.0,27,71,1051.4,56,0,Champions,Low
16418.0,45,102,675.27,226,2,Promising,Medium
16419.0,113,51,972.23,312,1,At Risk,Critical
16422.0,17,356,33016.2,360,2,Promising,Low
16423.0,25,18,346.12,25,0,Champions,Low
16424.0,191,5,133.56,191,1,At Risk,Critical
16425.0,302,21,302.7,302,1,At Risk,Critical
16426.0,2,372,1908.25,276,2,Promising,Low
16427.0,263,9,241.06,284,1,At Risk,Critical
16429.0,106,2,284.55,106,1,At Risk,Critical
16430.0,57,6,300.85,57,0,Champions,Medium
16431.0,213,83,642.81,297,1,At Risk,Critical
16432.0,64,8,287.4,64,0,Champions,High
16433.0,28,17,184.26,28,0,Champions,Low
16434.0,29,109,1522.25,300,2,Promising,Low
16438.0,6,132,798.35,82,2,Promising,Low
16440.0,8,282,3640.67,215,2,Promising,Low
16441.0,67,24,381.2,291,1,At Risk,High
16442.0,2,174,616.79,361,2,Promising,Low
16444.0,46,84,654.67,265,2,Promising,Medium
16445.0,34,63,230.51,34,0,Champions,Medium
16446.0,1,3,168472.5,206,2,Promising,Low
16447.0,136,36,259.01,136,1,At Risk,Critical
16448.0,198,20,188.89000000000001,198,1,At Risk,Critical
16449.0,198,40,707.69,281,1,At Risk,Critical
16450.0,150,11,311.92,150,1,At Risk,Critical
16451.0,88,14,266.97,88,1,At Risk,High
16454.0,45,2,6.9,64,0,Champions,Medium
16455.0,64,80,1459.88,361,2,Promising,High
16456.0,99,95,1370.97,307,2,Promising,Critical
16457.0,218,9,208.36,218,1,At Risk,Critical
16458.0,3,202,3482.7400000000002,361,2,Promising,Low
16460.0,28,135,814.72,82,2,Promising,Low
16461.0,178,33,151.42,178,1,At Risk,Critical
16462.0,74,3,136.0,284,1,At Risk,High
16463.0,21,82,1422.4,204,2,Promising,Low
16464.0,20,236,1314.68,142,2,Promising,Low
16466.0,34,148,1603.46,293,2,Promising,Medium
16468.0,74,2,74.9,74,0,Champions,High
16469.0,24,182,650.43,246,2,Promising,Low
16470.0,52,170,762.39,359,2,Promising,Medium
16471.0,275,13,223.95000000000002,275,1,At Risk,Critical
16473.0,165,18,316.11,337,1,At Risk,Critical
16474.0,7,360,1871.5,145,2,Promising,Low
16475.0,88,28,544.3,274,1,At Risk,High
16477.0,64,132,2268.81,352,2,Promising,High
16478.0,25,17,331.0,66,0,Champions,Low
16479.0,10,35,300.83,10,0,Champions,Low
16480.0,76,53,769.29,76,0,Champions,High
16482.0,16,18,220.62,16,0,Champions,Low
16483.0,192,19,139.35,192,1,At Risk,Critical
16484.0,174,25,404.3,191,1,At Risk,Critical
16485.0,77,42,363.65,77,0,Champions,High
16488.0,33,29,498.8,149,1,At Risk,Medium
16491.0,47,39,731.5,47,0,Champions,Medium
16493.0,80,56,1351.63,330,2,Promising,High
16494.0,297,50,826.53,297,1,At Risk,Critical
16495.0,3,97,684.41,276,2,Promising,Low
16496.0,9,95,1599.52,317,2,Promising,Low
16497.0,50,136,2965.69,333,2,Promising,Medium
16498.0,161,15,100.97,162,1,At Risk,Critical
16499.0,360,19,365.45,365,1,At Risk,Critical
16500.0,5,11,400.86,331,1,At Risk,Low
16503.0,107,84,1431.93,360,2,Promising,Critical
16504.0,25,86,484.38,25,0,Champions,Low
16505.0,32,4,777.6,32,0,Champions,Medium
16506.0,20,3,90.30000000000001,40,0,Champions,Low
16509.0,297,13,363.7,297,1,At Risk,Critical
16511.0,22,169,950.26,267,2,Promising,Low
16513.0,5,35,874.59,43,0,Champions,Low
16515.0,52,113,1627.13,311,2,Promising,Medium
16516.0,30,6,101.69999999999999,30,0,Champions,Low
16517.0,277,17,162.7,277,1,At Risk,Critical
16518.0,61,40,484.32,284,1,At Risk,High
16519.0,25,13,215.07999999999998,365,1,At Risk,Low
16520.0,186,156,1046.57,365,2,Promising,Critical
16523.0,2,290,9418.470000000001,316,2,Promising,Low
16525.0,2,174,12616.01,359,2,Promising,Low
16526.0,172,15,290.36,172,1,At Risk,Critical
16527.0,81,14,228.06,81,0,Champions,High
16528.0,4,17,244.41,4,0,Champions,Low
16529.0,190,30,455.25,190,1,At Risk,Critical
16531.0,22,77,1244.59,360,2,Promising,Low
16532.0,18,4,6748.8,339,2,Promising,Low
16533.0,19,177,1095.56,68,2,Promising,Low
16535.0,5,31,593.75,5,0,Champions,Low
16536.0,110,55,548.97,110,1,At Risk,Critical
16539.0,3,24,946.46,358,2,Promising,Low
16542.0,54,5,119.62,54,0,Champions,Medium
16545.0,165,3,339.3,165,1,At Risk,Critical
16546.0,291,19,487.75,291,1,At Risk,Critical
16549.0,10,981,4154.64,334,2,Promising,Low
16550.0,109,203,1744.31,235,2,Promising,Critical
16551.0,96,32,922.12,337,1,At Risk,Critical
16552.0,243,12,284.44000000000005,243,1,At Risk,Critical
16553.0,163,84,5719.82,360,2,Promising,Critical
16554.0,42,52,837.1,332,2,Promising,Medium
16555.0,35,17,285.89,110,0,Champions,Medium
16556.0,67,207,3313.79,360,2,Promising,High
16557.0,24,11,281.85,137,1,At Risk,Low
16558.0,1,433,7769.09,357,2,Promising,Low
16560.0,27,56,841.41,358,2,Promising,Low
16561.0,6,31,511.12,60,0,Champions,Low
16563.0,54,19,1077.74,54,0,Champions,Medium
16565.0,364,3,173.7,364,1,At Risk,Critical
16566.0,15,18,614.66,293,1,At Risk,Low
16567.0,194,35,865.6,337,1,At Risk,Critical
16569.0,3,5,124.2,3,0,Champions,Low
16570.0,15,126,3738.4,312,2,Promising,Low
16571.0,27,87,1421.69,282,2,Promising,Low
16572.0,127,57,1009.6,276,1,At Risk,Critical
16573.0,85,42,663.61,290,1,At Risk,High
16574.0,71,28,451.44,71,0,Champions,High
16581.0,183,9,105.84,183,1,At Risk,Critical
16582.0,113,6,313.62,113,1,At Risk,Critical
16584.0,80,28,936.08,254,1,At Risk,High
16586.0,249,8,463.95,249,1,At Risk,Critical
16587.0,232,13,225.15,232,1,At Risk,Critical
16589.0,71,33,459.24,161,1,At Risk,High
16591.0,69,10,213.5,69,0,Champions,High
16592.0,4,216,4113.68,288,2,Promising,Low
16593.0,51,27,330.03,328,1,At Risk,Medium
16594.0,75,53,181.09,75,0,Champions,High
16595.0,61,85,360.16,61,0,Champions,High
16596.0,16,6,129.5,16,0,Champions,Low
16597.0,4,7,90.04,4,0,Champions,Low
16598.0,286,10,145.04999999999998,286,1,At Risk,Critical
16600.0,4,62,813.52,339,2,Promising,Low
16601.0,41,31,244.79999999999998,41,0,Champions,Medium
16602.0,36,29,528.08,36,0,Champions,Medium
16603.0,75,34,482.47,91,1,At Risk,High
16607.0,18,172,3347.71,359,2,Promising,Low
16609.0,15,276,5493.46,253,2,Promising,Low
16610.0,219,6,75.66,219,1,At Risk,Critical
16611.0,186,10,129.49,186,1,At Risk,Critical
16612.0,33,66,1187.66,312,2,Promising,Medium
16613.0,70,30,618.59,70,0,Champions,High
16614.0,183,26,506.19,183,1,At Risk,Critical
16616.0,15,33,500.42,157,0,Champions,Low
16617.0,236,5,151.85,236,1,At Risk,Critical
16618.0,31,96,2647.59,323,2,Promising,Medium
16619.0,264,14,226.21,264,1,At Risk,Critical
16620.0,4,9,178.96,261,0,Champions,Low
16621.0,52,29,813.48,278,1,At Risk,Medium
16623.0,246,5,129.45,246,1,At Risk,Critical
16624.0,81,48,810.5699999999999,197,1,At Risk,High
16625.0,275,23,333.08,275,1,At Risk,Critical
16626.0,1,179,4413.1,267,2,Promising,Low
16627.0,79,20,322.8,79,0,Champions,High
16628.0,30,117,2188.05,235,2,Promising,Low
16629.0,74,64,417.73,96,1,At Risk,High
16633.0,17,152,2883.1,234,2,Promising,Low
16634.0,223,1,53.1,223,1,At Risk,Critical
16637.0,32,69,1154.47,226,2,Promising,Medium
16638.0,23,92,1630.32,360,2,Promising,Low
16639.0,31,50,1257.51,236,2,Promising,Medium
16641.0,106,12,231.10000000000002,106,1,At Risk,Critical
16642.0,5,34,688.33,208,2,Promising,Low
16643.0,246,27,487.51,246,1,At Risk,Critical
16644.0,178,62,833.78,212,1,At Risk,Critical
16647.0,170,14,214.06,205,1,At Risk,Critical
16648.0,43,19,290.65999999999997,43,0,Champions,Medium
16650.0,72,24,518.42,72,0,Champions,High
